unit_id,unit_level,pref_name,unit_code,n_geoms
aza:Akita:052031410,aza,Akita,052031410,9038
aza:Akita:05203142001,aza,Akita,05203142001,9038
aza:Akita:05203142002,aza,Akita,05203142002,9038
aza:Akita:05203142003,aza,Akita,05203142003,9038
aza:Akita:05203142004,aza,Akita,05203142004,9038
aza:Akita:05203142005,aza,Akita,05203142005,9038
aza:Akita:05203142007,aza,Akita,05203142007,9038
aza:Akita:05203142008,aza,Akita,05203142008,9038
aza:Akita:05203142009,aza,Akita,05203142009,9038
aza:Akita:05203142013,aza,Akita,05203142013,9038
aza:Akita:05203143001,aza,Akita,05203143001,9038
aza:Akita:05203143002,aza,Akita,05203143002,9038
aza:Akita:05203143003,aza,Akita,05203143003,9038
aza:Akita:05203143004,aza,Akita,05203143004,9038
aza:Akita:05203143005,aza,Akita,05203143005,9038
aza:Akita:05203143006,aza,Akita,05203143006,9038
aza:Akita:05203143007,aza,Akita,05203143007,9038
aza:Akita:05203144001,aza,Akita,05203144001,9038
aza:Akita:05203144002,aza,Akita,05203144002,9038
aza:Akita:05203145001,aza,Akita,05203145001,9038
aza:Akita:05203145002,aza,Akita,05203145002,9038
aza:Akita:05203145003,aza,Akita,05203145003,9038
aza:Akita:05203146001,aza,Akita,05203146001,9038
aza:Akita:05203146002,aza,Akita,05203146002,9038
aza:Akita:05203146003,aza,Akita,05203146003,9038
aza:Akita:05203146004,aza,Akita,05203146004,9038
aza:Akita:05203146005,aza,Akita,05203146005,9038
aza:Akita:05203147001,aza,Akita,05203147001,9038
aza:Akita:05203147002,aza,Akita,05203147002,9038
aza:Akita:05203147003,aza,Akita,05203147003,9038
aza:Akita:05203148002,aza,Akita,05203148002,9038
aza:Akita:05203148003,aza,Akita,05203148003,9038
aza:Akita:05203148004,aza,Akita,05203148004,9038
aza:Akita:05203148005,aza,Akita,05203148005,9038
aza:Akita:05203148006,aza,Akita,05203148006,9038
aza:Akita:05203148007,aza,Akita,05203148007,9038
aza:Akita:05203149001,aza,Akita,05203149001,9038
aza:Akita:05203149002,aza,Akita,05203149002,9038
aza:Akita:05203149003,aza,Akita,05203149003,9038
aza:Akita:05203150001,aza,Akita,05203150001,9038
aza:Akita:05203150002,aza,Akita,05203150002,9038
aza:Akita:05203150003,aza,Akita,05203150003,9038
aza:Akita:05203150004,aza,Akita,05203150004,9038
aza:Akita:05203150005,aza,Akita,05203150005,9038
aza:Akita:05203150006,aza,Akita,05203150006,9038
aza:Akita:05203150007,aza,Akita,05203150007,9038
aza:Akita:05203150008,aza,Akita,05203150008,9038
aza:Akita:05203150009,aza,Akita,05203150009,9038
aza:Akita:05203150010,aza,Akita,05203150010,9038
aza:Akita:05203150011,aza,Akita,05203150011,9038
aza:Akita:05203150012,aza,Akita,05203150012,9038
aza:Akita:05203150013,aza,Akita,05203150013,9038
aza:Akita:05203150014,aza,Akita,05203150014,9038
aza:Akita:05203150015,aza,Akita,05203150015,9038
aza:Akita:05203150016,aza,Akita,05203150016,9038
aza:Akita:05203150017,aza,Akita,05203150017,9038
aza:Akita:05203150018,aza,Akita,05203150018,9038
aza:Akita:05203150019,aza,Akita,05203150019,9038
aza:Akita:05203150020,aza,Akita,05203150020,9038
aza:Akita:05203150021,aza,Akita,05203150021,9038
aza:Akita:05203151001,aza,Akita,05203151001,9038
aza:Akita:05203151002,aza,Akita,05203151002,9038
aza:Akita:05203151003,aza,Akita,05203151003,9038
aza:Akita:05203152001,aza,Akita,05203152001,9038
aza:Akita:05203152002,aza,Akita,05203152002,9038
aza:Akita:05203152003,aza,Akita,05203152003,9038
aza:Akita:05203152004,aza,Akita,05203152004,9038
aza:Akita:05203152005,aza,Akita,05203152005,9038
aza:Akita:05203152006,aza,Akita,05203152006,9038
aza:Akita:052031530,aza,Akita,052031530,9038
aza:Akita:052031540,aza,Akita,052031540,9038
aza:Akita:052031550,aza,Akita,052031550,9038
aza:Akita:052031560,aza,Akita,052031560,9038
aza:Akita:052031570,aza,Akita,052031570,9038
aza:Akita:052031580,aza,Akita,052031580,9038
aza:Akita:052031590,aza,Akita,052031590,9038
aza:Akita:052031600,aza,Akita,052031600,9038
aza:Akita:052031610,aza,Akita,052031610,9038
aza:Akita:052031620,aza,Akita,052031620,9038
aza:Akita:052031630,aza,Akita,052031630,9038
aza:Akita:052031640,aza,Akita,052031640,9038
aza:Akita:052031650,aza,Akita,052031650,9038
aza:Akita:052031660,aza,Akita,052031660,9038
aza:Akita:052031670,aza,Akita,052031670,9038
aza:Akita:052031680,aza,Akita,052031680,9038
aza:Akita:052031690,aza,Akita,052031690,9038
aza:Akita:05203170001,aza,Akita,05203170001,9038
aza:Akita:05203170002,aza,Akita,05203170002,9038
aza:Akita:05203170003,aza,Akita,05203170003,9038
aza:Akita:052031710,aza,Akita,052031710,9038
aza:Akita:05203173001,aza,Akita,05203173001,9038
aza:Akita:05203173002,aza,Akita,05203173002,9038
aza:Akita:05203173003,aza,Akita,05203173003,9038
aza:Akita:052040010,aza,Akita,052040010,9038
aza:Akita:052040020,aza,Akita,052040020,9038
aza:Akita:052040030,aza,Akita,052040030,9038
aza:Akita:052040040,aza,Akita,052040040,9038
aza:Akita:052040050,aza,Akita,052040050,9038
aza:Akita:052040060,aza,Akita,052040060,9038
aza:Akita:052040070,aza,Akita,052040070,9038
aza:Akita:052040080,aza,Akita,052040080,9038
aza:Akita:052040090,aza,Akita,052040090,9038
aza:Akita:052040100,aza,Akita,052040100,9038
aza:Akita:052040110,aza,Akita,052040110,9038
aza:Akita:052040120,aza,Akita,052040120,9038
aza:Akita:052040130,aza,Akita,052040130,9038
aza:Akita:052040140,aza,Akita,052040140,9038
aza:Akita:052040150,aza,Akita,052040150,9038
aza:Akita:052040160,aza,Akita,052040160,9038
aza:Akita:052040170,aza,Akita,052040170,9038
aza:Akita:052040180,aza,Akita,052040180,9038
aza:Akita:052040190,aza,Akita,052040190,9038
aza:Akita:052040200,aza,Akita,052040200,9038
aza:Akita:052040210,aza,Akita,052040210,9038
aza:Akita:052040220,aza,Akita,052040220,9038
aza:Akita:052040230,aza,Akita,052040230,9038
aza:Akita:052040240,aza,Akita,052040240,9038
aza:Akita:052040250,aza,Akita,052040250,9038
aza:Akita:052040260,aza,Akita,052040260,9038
aza:Akita:052040270,aza,Akita,052040270,9038
aza:Akita:052040280,aza,Akita,052040280,9038
aza:Akita:052040290,aza,Akita,052040290,9038
aza:Akita:052040300,aza,Akita,052040300,9038
aza:Akita:052040310,aza,Akita,052040310,9038
aza:Akita:052040320,aza,Akita,052040320,9038
aza:Akita:052040330,aza,Akita,052040330,9038
aza:Akita:052040340,aza,Akita,052040340,9038
aza:Akita:052040350,aza,Akita,052040350,9038
aza:Akita:052040360,aza,Akita,052040360,9038
aza:Akita:052040370,aza,Akita,052040370,9038
aza:Akita:05204038001,aza,Akita,05204038001,9038
aza:Akita:05204038002,aza,Akita,05204038002,9038
aza:Akita:05204038003,aza,Akita,05204038003,9038
aza:Akita:05204038004,aza,Akita,05204038004,9038
aza:Akita:05204038005,aza,Akita,05204038005,9038
aza:Akita:05204038006,aza,Akita,05204038006,9038
aza:Akita:05204038007,aza,Akita,05204038007,9038
aza:Akita:05204039001,aza,Akita,05204039001,9038
aza:Akita:05204039002,aza,Akita,05204039002,9038
aza:Akita:05204039003,aza,Akita,05204039003,9038
aza:Akita:05204039004,aza,Akita,05204039004,9038
aza:Akita:05204039005,aza,Akita,05204039005,9038
aza:Akita:05204040001,aza,Akita,05204040001,9038
aza:Akita:05204040002,aza,Akita,05204040002,9038
aza:Akita:05204040003,aza,Akita,05204040003,9038
aza:Akita:05204041001,aza,Akita,05204041001,9038
aza:Akita:05204041002,aza,Akita,05204041002,9038
aza:Akita:05204041003,aza,Akita,05204041003,9038
aza:Akita:05204041004,aza,Akita,05204041004,9038
aza:Akita:05204042001,aza,Akita,05204042001,9038
aza:Akita:05204042002,aza,Akita,05204042002,9038
aza:Akita:05204042003,aza,Akita,05204042003,9038
aza:Akita:05204042004,aza,Akita,05204042004,9038
aza:Akita:05204042005,aza,Akita,05204042005,9038
aza:Akita:05204042006,aza,Akita,05204042006,9038
aza:Akita:052040430,aza,Akita,052040430,9038
aza:Akita:052040440,aza,Akita,052040440,9038
aza:Akita:052040450,aza,Akita,052040450,9038
aza:Akita:052040460,aza,Akita,052040460,9038
aza:Akita:052040470,aza,Akita,052040470,9038
aza:Akita:052040480,aza,Akita,052040480,9038
aza:Akita:052040490,aza,Akita,052040490,9038
aza:Akita:052040500,aza,Akita,052040500,9038
aza:Akita:052040510,aza,Akita,052040510,9038
aza:Akita:052040520,aza,Akita,052040520,9038
aza:Akita:052040530,aza,Akita,052040530,9038
aza:Akita:052040540,aza,Akita,052040540,9038
aza:Akita:052040550,aza,Akita,052040550,9038
aza:Akita:052040560,aza,Akita,052040560,9038
aza:Akita:052040570,aza,Akita,052040570,9038
aza:Akita:052040580,aza,Akita,052040580,9038
aza:Akita:052040590,aza,Akita,052040590,9038
aza:Akita:052040600,aza,Akita,052040600,9038
aza:Akita:052040610,aza,Akita,052040610,9038
aza:Akita:052040620,aza,Akita,052040620,9038
aza:Akita:052040630,aza,Akita,052040630,9038
aza:Akita:052040640,aza,Akita,052040640,9038
aza:Akita:052040650,aza,Akita,052040650,9038
aza:Akita:052040660,aza,Akita,052040660,9038
aza:Akita:052040670,aza,Akita,052040670,9038
aza:Akita:052040680,aza,Akita,052040680,9038
aza:Akita:052040690,aza,Akita,052040690,9038
aza:Akita:052040700,aza,Akita,052040700,9038
aza:Akita:052040710,aza,Akita,052040710,9038
aza:Akita:052040720,aza,Akita,052040720,9038
aza:Akita:052040730,aza,Akita,052040730,9038
aza:Akita:052040740,aza,Akita,052040740,9038
aza:Akita:052040750,aza,Akita,052040750,9038
aza:Akita:052040760,aza,Akita,052040760,9038
aza:Akita:05204077001,aza,Akita,05204077001,9038
aza:Akita:05204077002,aza,Akita,05204077002,9038
aza:Akita:05204077003,aza,Akita,05204077003,9038
aza:Akita:052040780,aza,Akita,052040780,9038
aza:Akita:05204079001,aza,Akita,05204079001,9038
aza:Akita:05204079002,aza,Akita,05204079002,9038
aza:Akita:052040800,aza,Akita,052040800,9038
aza:Akita:052040810,aza,Akita,052040810,9038
aza:Akita:052040820,aza,Akita,052040820,9038
aza:Akita:052040830,aza,Akita,052040830,9038
aza:Akita:052040840,aza,Akita,052040840,9038
aza:Akita:052040850,aza,Akita,052040850,9038
aza:Akita:052040860,aza,Akita,052040860,9038
aza:Akita:052040870,aza,Akita,052040870,9038
aza:Akita:052040880,aza,Akita,052040880,9038
aza:Akita:052040890,aza,Akita,052040890,9038
aza:Akita:052040900,aza,Akita,052040900,9038
aza:Akita:052040910,aza,Akita,052040910,9038
aza:Akita:052040920,aza,Akita,052040920,9038
aza:Akita:052040930,aza,Akita,052040930,9038
aza:Akita:052040940,aza,Akita,052040940,9038
aza:Akita:052040950,aza,Akita,052040950,9038
aza:Akita:052040960,aza,Akita,052040960,9038
aza:Akita:052040970,aza,Akita,052040970,9038
aza:Akita:052040980,aza,Akita,052040980,9038
aza:Akita:052040990,aza,Akita,052040990,9038
aza:Akita:052041000,aza,Akita,052041000,9038
aza:Akita:052041010,aza,Akita,052041010,9038
aza:Akita:052041020,aza,Akita,052041020,9038
aza:Akita:052041030,aza,Akita,052041030,9038
aza:Akita:052041040,aza,Akita,052041040,9038
aza:Akita:052041050,aza,Akita,052041050,9038
aza:Akita:052041060,aza,Akita,052041060,9038
aza:Akita:052041070,aza,Akita,052041070,9038
aza:Akita:052041080,aza,Akita,052041080,9038
aza:Akita:052041090,aza,Akita,052041090,9038
aza:Akita:052041100,aza,Akita,052041100,9038
aza:Akita:052041110,aza,Akita,052041110,9038
aza:Akita:052041120,aza,Akita,052041120,9038
aza:Akita:052041130,aza,Akita,052041130,9038
aza:Akita:052041140,aza,Akita,052041140,9038
aza:Akita:052041150,aza,Akita,052041150,9038
aza:Akita:052041160,aza,Akita,052041160,9038
aza:Akita:052041170,aza,Akita,052041170,9038
aza:Akita:052041180,aza,Akita,052041180,9038
aza:Akita:052041190,aza,Akita,052041190,9038
aza:Akita:052041200,aza,Akita,052041200,9038
aza:Akita:052041210,aza,Akita,052041210,9038
aza:Akita:052041220,aza,Akita,052041220,9038
aza:Akita:052041230,aza,Akita,052041230,9038
aza:Akita:05206001001,aza,Akita,05206001001,9038
aza:Akita:05206001002,aza,Akita,05206001002,9038
aza:Akita:05206001003,aza,Akita,05206001003,9038
aza:Akita:05206001004,aza,Akita,05206001004,9038
aza:Akita:05206001005,aza,Akita,05206001005,9038
aza:Akita:05206001006,aza,Akita,05206001006,9038
aza:Akita:05206001007,aza,Akita,05206001007,9038
aza:Akita:05206001008,aza,Akita,05206001008,9038
aza:Akita:05206001009,aza,Akita,05206001009,9038
aza:Akita:05206001010,aza,Akita,05206001010,9038
aza:Akita:05206001011,aza,Akita,05206001011,9038
aza:Akita:05206001012,aza,Akita,05206001012,9038
aza:Akita:05206001013,aza,Akita,05206001013,9038
aza:Akita:05206001014,aza,Akita,05206001014,9038
aza:Akita:05206001015,aza,Akita,05206001015,9038
aza:Akita:05206001015,aza,Akita,05206001015,9038
aza:Akita:05206001016,aza,Akita,05206001016,9038
aza:Akita:05206001017,aza,Akita,05206001017,9038
aza:Akita:05206002001,aza,Akita,05206002001,9038
aza:Akita:05206002002,aza,Akita,05206002002,9038
aza:Akita:05206002003,aza,Akita,05206002003,9038
aza:Akita:05206002004,aza,Akita,05206002004,9038
aza:Akita:05206003001,aza,Akita,05206003001,9038
aza:Akita:05206003002,aza,Akita,05206003002,9038
aza:Akita:05206003003,aza,Akita,05206003003,9038
aza:Akita:05206003004,aza,Akita,05206003004,9038
aza:Akita:05206003005,aza,Akita,05206003005,9038
aza:Akita:05206003006,aza,Akita,05206003006,9038
aza:Akita:05206003007,aza,Akita,05206003007,9038
aza:Akita:05206004001,aza,Akita,05206004001,9038
aza:Akita:05206004002,aza,Akita,05206004002,9038
aza:Akita:05206004003,aza,Akita,05206004003,9038
aza:Akita:05206004004,aza,Akita,05206004004,9038
aza:Akita:05206005001,aza,Akita,05206005001,9038
aza:Akita:05206005002,aza,Akita,05206005002,9038
aza:Akita:05206005003,aza,Akita,05206005003,9038
aza:Akita:05206006001,aza,Akita,05206006001,9038
aza:Akita:05206006002,aza,Akita,05206006002,9038
aza:Akita:052060070,aza,Akita,052060070,9038
aza:Akita:05206008001,aza,Akita,05206008001,9038
aza:Akita:05206008002,aza,Akita,05206008002,9038
aza:Akita:05206009001,aza,Akita,05206009001,9038
aza:Akita:05206009002,aza,Akita,05206009002,9038
aza:Akita:05206009003,aza,Akita,05206009003,9038
aza:Akita:05206010001,aza,Akita,05206010001,9038
aza:Akita:05206010002,aza,Akita,05206010002,9038
aza:Akita:05206011001,aza,Akita,05206011001,9038
aza:Akita:05206011002,aza,Akita,05206011002,9038
aza:Akita:052060120,aza,Akita,052060120,9038
aza:Akita:05206013001,aza,Akita,05206013001,9038
aza:Akita:05206013002,aza,Akita,05206013002,9038
aza:Akita:05206013003,aza,Akita,05206013003,9038
aza:Akita:052060140,aza,Akita,052060140,9038
aza:Akita:05206015001,aza,Akita,05206015001,9038
aza:Akita:05206015002,aza,Akita,05206015002,9038
aza:Akita:052060160,aza,Akita,052060160,9038
aza:Akita:05206017001,aza,Akita,05206017001,9038
aza:Akita:05206017002,aza,Akita,05206017002,9038
aza:Akita:05206017003,aza,Akita,05206017003,9038
aza:Akita:05206017004,aza,Akita,05206017004,9038
aza:Akita:05206017005,aza,Akita,05206017005,9038
aza:Akita:05206017006,aza,Akita,05206017006,9038
aza:Akita:05206017007,aza,Akita,05206017007,9038
aza:Akita:05206017007,aza,Akita,05206017007,9038
aza:Akita:05206017008,aza,Akita,05206017008,9038
aza:Akita:05206017008,aza,Akita,05206017008,9038
aza:Akita:052060180,aza,Akita,052060180,9038
aza:Akita:052060190,aza,Akita,052060190,9038
aza:Akita:052060200,aza,Akita,052060200,9038
aza:Akita:052060210,aza,Akita,052060210,9038
aza:Akita:05206022001,aza,Akita,05206022001,9038
aza:Akita:05206022002,aza,Akita,05206022002,9038
aza:Akita:052060230,aza,Akita,052060230,9038
aza:Akita:05206024001,aza,Akita,05206024001,9038
aza:Akita:05206024002,aza,Akita,05206024002,9038
aza:Akita:05206024003,aza,Akita,05206024003,9038
aza:Akita:05206025001,aza,Akita,05206025001,9038
aza:Akita:05206025002,aza,Akita,05206025002,9038
aza:Akita:05206025003,aza,Akita,05206025003,9038
aza:Akita:05206026001,aza,Akita,05206026001,9038
aza:Akita:05206026002,aza,Akita,05206026002,9038
aza:Akita:05206027001,aza,Akita,05206027001,9038
aza:Akita:05206027002,aza,Akita,05206027002,9038
aza:Akita:05206027003,aza,Akita,05206027003,9038
aza:Akita:05206027004,aza,Akita,05206027004,9038
aza:Akita:05206027005,aza,Akita,05206027005,9038
aza:Akita:05206027006,aza,Akita,05206027006,9038
aza:Akita:05206028001,aza,Akita,05206028001,9038
aza:Akita:05206028002,aza,Akita,05206028002,9038
aza:Akita:05206028003,aza,Akita,05206028003,9038
aza:Akita:05206028004,aza,Akita,05206028004,9038
aza:Akita:052060290,aza,Akita,052060290,9038
aza:Akita:052060300,aza,Akita,052060300,9038
aza:Akita:05206031001,aza,Akita,05206031001,9038
aza:Akita:05206031001,aza,Akita,05206031001,9038
aza:Akita:05206031002,aza,Akita,05206031002,9038
aza:Akita:05206031003,aza,Akita,05206031003,9038
aza:Akita:05206032001,aza,Akita,05206032001,9038
aza:Akita:05206032002,aza,Akita,05206032002,9038
aza:Akita:05206033001,aza,Akita,05206033001,9038
aza:Akita:05206033002,aza,Akita,05206033002,9038
aza:Akita:05206033003,aza,Akita,05206033003,9038
aza:Akita:05206034001,aza,Akita,05206034001,9038
aza:Akita:05206034002,aza,Akita,05206034002,9038
aza:Akita:05206035001,aza,Akita,05206035001,9038
aza:Akita:05206035001,aza,Akita,05206035001,9038
aza:Akita:05206035002,aza,Akita,05206035002,9038
aza:Akita:05206035003,aza,Akita,05206035003,9038
aza:Akita:05206035004,aza,Akita,05206035004,9038
aza:Akita:05206036001,aza,Akita,05206036001,9038
aza:Akita:05206036002,aza,Akita,05206036002,9038
aza:Akita:05206036003,aza,Akita,05206036003,9038
aza:Akita:05206036004,aza,Akita,05206036004,9038
aza:Akita:05206037001,aza,Akita,05206037001,9038
aza:Akita:05206037002,aza,Akita,05206037002,9038
aza:Akita:05206037003,aza,Akita,05206037003,9038
aza:Akita:05206037004,aza,Akita,05206037004,9038
aza:Akita:05206037005,aza,Akita,05206037005,9038
aza:Akita:05206037006,aza,Akita,05206037006,9038
aza:Akita:05206037007,aza,Akita,05206037007,9038
aza:Akita:05206037008,aza,Akita,05206037008,9038
aza:Akita:05206037009,aza,Akita,05206037009,9038
aza:Akita:05206037010,aza,Akita,05206037010,9038
aza:Akita:05206037011,aza,Akita,05206037011,9038
aza:Akita:05206037012,aza,Akita,05206037012,9038
aza:Akita:05206037013,aza,Akita,05206037013,9038
aza:Akita:05206037015,aza,Akita,05206037015,9038
aza:Akita:05206037016,aza,Akita,05206037016,9038
aza:Akita:05206037017,aza,Akita,05206037017,9038
aza:Akita:05206038001,aza,Akita,05206038001,9038
aza:Akita:05206038002,aza,Akita,05206038002,9038
aza:Akita:05206038003,aza,Akita,05206038003,9038
aza:Akita:05206038004,aza,Akita,05206038004,9038
aza:Akita:05206039001,aza,Akita,05206039001,9038
aza:Akita:05206039002,aza,Akita,05206039002,9038
aza:Akita:05206040001,aza,Akita,05206040001,9038
aza:Akita:05206040002,aza,Akita,05206040002,9038
aza:Akita:05206040003,aza,Akita,05206040003,9038
aza:Akita:05206040004,aza,Akita,05206040004,9038
aza:Akita:05206040005,aza,Akita,05206040005,9038
aza:Akita:05206041001,aza,Akita,05206041001,9038
aza:Akita:05206041002,aza,Akita,05206041002,9038
aza:Akita:05206041003,aza,Akita,05206041003,9038
aza:Akita:05206041004,aza,Akita,05206041004,9038
aza:Akita:05206041005,aza,Akita,05206041005,9038
aza:Akita:05206042001,aza,Akita,05206042001,9038
aza:Akita:05206042002,aza,Akita,05206042002,9038
aza:Akita:05206043001,aza,Akita,05206043001,9038
aza:Akita:05206043002,aza,Akita,05206043002,9038
aza:Akita:05206043003,aza,Akita,05206043003,9038
aza:Akita:05206043004,aza,Akita,05206043004,9038
aza:Akita:05206043005,aza,Akita,05206043005,9038
aza:Akita:05206043005,aza,Akita,05206043005,9038
aza:Akita:05206043006,aza,Akita,05206043006,9038
aza:Akita:05206043007,aza,Akita,05206043007,9038
aza:Akita:05206043008,aza,Akita,05206043008,9038
aza:Akita:05206043009,aza,Akita,05206043009,9038
aza:Akita:05206043010,aza,Akita,05206043010,9038
aza:Akita:05206043011,aza,Akita,05206043011,9038
aza:Akita:05206043012,aza,Akita,05206043012,9038
aza:Akita:05206043013,aza,Akita,05206043013,9038
aza:Akita:05206044001,aza,Akita,05206044001,9038
aza:Akita:05206044002,aza,Akita,05206044002,9038
aza:Akita:05206044003,aza,Akita,05206044003,9038
aza:Akita:05206044004,aza,Akita,05206044004,9038
aza:Akita:05206044005,aza,Akita,05206044005,9038
aza:Akita:05206045001,aza,Akita,05206045001,9038
aza:Akita:05206045002,aza,Akita,05206045002,9038
aza:Akita:05206045003,aza,Akita,05206045003,9038
aza:Akita:05206045004,aza,Akita,05206045004,9038
aza:Akita:05206046001,aza,Akita,05206046001,9038
aza:Akita:05206046002,aza,Akita,05206046002,9038
aza:Akita:05206046003,aza,Akita,05206046003,9038
aza:Akita:05206046004,aza,Akita,05206046004,9038
aza:Akita:05206046005,aza,Akita,05206046005,9038
aza:Akita:05206046006,aza,Akita,05206046006,9038
aza:Akita:05206046007,aza,Akita,05206046007,9038
aza:Akita:05206046008,aza,Akita,05206046008,9038
aza:Akita:05206046009,aza,Akita,05206046009,9038
aza:Akita:05206046010,aza,Akita,05206046010,9038
aza:Akita:05206046011,aza,Akita,05206046011,9038
aza:Akita:05206047001,aza,Akita,05206047001,9038
aza:Akita:05206047002,aza,Akita,05206047002,9038
aza:Akita:05206047003,aza,Akita,05206047003,9038
aza:Akita:05206047004,aza,Akita,05206047004,9038
aza:Akita:05206047005,aza,Akita,05206047005,9038
aza:Akita:05206047006,aza,Akita,05206047006,9038
aza:Akita:05206047007,aza,Akita,05206047007,9038
aza:Akita:05206047008,aza,Akita,05206047008,9038
aza:Akita:05206047009,aza,Akita,05206047009,9038
aza:Akita:05206047010,aza,Akita,05206047010,9038
aza:Akita:05206047011,aza,Akita,05206047011,9038
aza:Akita:05206047012,aza,Akita,05206047012,9038
aza:Akita:05206047013,aza,Akita,05206047013,9038
aza:Akita:05206047014,aza,Akita,05206047014,9038
aza:Akita:05206047015,aza,Akita,05206047015,9038
aza:Akita:05206047016,aza,Akita,05206047016,9038
aza:Akita:05206048001,aza,Akita,05206048001,9038
aza:Akita:05206048002,aza,Akita,05206048002,9038
aza:Akita:05206048003,aza,Akita,05206048003,9038
aza:Akita:052060490,aza,Akita,052060490,9038
aza:Akita:052060500,aza,Akita,052060500,9038
aza:Akita:05206051001,aza,Akita,05206051001,9038
aza:Akita:05206051002,aza,Akita,05206051002,9038
aza:Akita:05206051003,aza,Akita,05206051003,9038
aza:Akita:05206051004,aza,Akita,05206051004,9038
aza:Akita:052070010,aza,Akita,052070010,9038
aza:Akita:05207002001,aza,Akita,05207002001,9038
aza:Akita:05207002002,aza,Akita,05207002002,9038
aza:Akita:052070030,aza,Akita,052070030,9038
aza:Akita:05207004001,aza,Akita,05207004001,9038
aza:Akita:05207004002,aza,Akita,05207004002,9038
aza:Akita:05207004003,aza,Akita,05207004003,9038
aza:Akita:052070050,aza,Akita,052070050,9038
aza:Akita:052070060,aza,Akita,052070060,9038
aza:Akita:052070070,aza,Akita,052070070,9038
aza:Akita:052070080,aza,Akita,052070080,9038
aza:Akita:052070090,aza,Akita,052070090,9038
aza:Akita:052070100,aza,Akita,052070100,9038
aza:Akita:05207011001,aza,Akita,05207011001,9038
aza:Akita:05207011002,aza,Akita,05207011002,9038
aza:Akita:05207011003,aza,Akita,05207011003,9038
aza:Akita:05207011004,aza,Akita,05207011004,9038
aza:Akita:05207012001,aza,Akita,05207012001,9038
aza:Akita:05207012002,aza,Akita,05207012002,9038
aza:Akita:052070130,aza,Akita,052070130,9038
aza:Akita:05207014001,aza,Akita,05207014001,9038
aza:Akita:05207014002,aza,Akita,05207014002,9038
aza:Akita:052070150,aza,Akita,052070150,9038
aza:Akita:05207016001,aza,Akita,05207016001,9038
aza:Akita:05207016002,aza,Akita,05207016002,9038
aza:Akita:052070170,aza,Akita,052070170,9038
aza:Akita:052070180,aza,Akita,052070180,9038
aza:Akita:05207019001,aza,Akita,05207019001,9038
aza:Akita:05207019002,aza,Akita,05207019002,9038
aza:Akita:05207019003,aza,Akita,05207019003,9038
aza:Akita:05207019004,aza,Akita,05207019004,9038
aza:Akita:052070200,aza,Akita,052070200,9038
aza:Akita:05207021001,aza,Akita,05207021001,9038
aza:Akita:05207021002,aza,Akita,05207021002,9038
aza:Akita:05207022001,aza,Akita,05207022001,9038
aza:Akita:05207022002,aza,Akita,05207022002,9038
aza:Akita:05207022003,aza,Akita,05207022003,9038
aza:Akita:05207022004,aza,Akita,05207022004,9038
aza:Akita:052070230,aza,Akita,052070230,9038
aza:Akita:05207024001,aza,Akita,05207024001,9038
aza:Akita:05207024002,aza,Akita,05207024002,9038
aza:Akita:052070250,aza,Akita,052070250,9038
aza:Akita:052070260,aza,Akita,052070260,9038
aza:Akita:052070270,aza,Akita,052070270,9038
aza:Akita:05207028101,aza,Akita,05207028101,9038
aza:Akita:05207028102,aza,Akita,05207028102,9038
aza:Akita:05207028103,aza,Akita,05207028103,9038
aza:Akita:05207028104,aza,Akita,05207028104,9038
aza:Akita:052070282,aza,Akita,052070282,9038
aza:Akita:05207029001,aza,Akita,05207029001,9038
aza:Akita:05207029002,aza,Akita,05207029002,9038
aza:Akita:05207029003,aza,Akita,05207029003,9038
aza:Akita:05207029004,aza,Akita,05207029004,9038
aza:Akita:05207029005,aza,Akita,05207029005,9038
aza:Akita:05207029006,aza,Akita,05207029006,9038
aza:Akita:052070300,aza,Akita,052070300,9038
aza:Akita:052070310,aza,Akita,052070310,9038
aza:Akita:052070320,aza,Akita,052070320,9038
aza:Akita:052070330,aza,Akita,052070330,9038
aza:Akita:052070340,aza,Akita,052070340,9038
aza:Akita:052070350,aza,Akita,052070350,9038
aza:Akita:052070360,aza,Akita,052070360,9038
aza:Akita:052070370,aza,Akita,052070370,9038
aza:Akita:052070380,aza,Akita,052070380,9038
aza:Akita:052070390,aza,Akita,052070390,9038
aza:Akita:052070400,aza,Akita,052070400,9038
aza:Akita:052070410,aza,Akita,052070410,9038
aza:Akita:052070420,aza,Akita,052070420,9038
aza:Akita:05207043001,aza,Akita,05207043001,9038
aza:Akita:05207043002,aza,Akita,05207043002,9038
aza:Akita:05207043003,aza,Akita,05207043003,9038
aza:Akita:05207043004,aza,Akita,05207043004,9038
aza:Akita:05207043005,aza,Akita,05207043005,9038
aza:Akita:052070440,aza,Akita,052070440,9038
aza:Akita:052070450,aza,Akita,052070450,9038
aza:Akita:052070460,aza,Akita,052070460,9038
aza:Akita:052070470,aza,Akita,052070470,9038
aza:Akita:052070480,aza,Akita,052070480,9038
aza:Akita:052070490,aza,Akita,052070490,9038
aza:Akita:052070500,aza,Akita,052070500,9038
aza:Akita:052070510,aza,Akita,052070510,9038
aza:Akita:052070520,aza,Akita,052070520,9038
aza:Akita:052070530,aza,Akita,052070530,9038
aza:Akita:052070540,aza,Akita,052070540,9038
aza:Akita:052070550,aza,Akita,052070550,9038
aza:Akita:052070560,aza,Akita,052070560,9038
