unit_id,month,feature,value,lower_bound,upper_bound,bound_exceeded
mura:Akita:05212,2019-12,osm_built_area,5254922.9909,-1829495.7743,3747955.915,upper
mura:Akita:05213,2019-12,osm_built_area,6366111.0303,-1829495.7743,3747955.915,upper
mura:Aomori:02201,2019-12,osm_built_area,15116924.775,-1829495.7743,3747955.915,upper
mura:Aomori:02203,2019-12,osm_built_area,14648974.2447,-1829495.7743,3747955.915,upper
mura:Aomori:02208,2019-12,osm_built_area,4460109.8219,-1829495.7743,3747955.915,upper
mura:Akita:05201,2020-01,osm_built_area,19100354.5002,-1829495.7743,3747955.915,upper
mura:Akita:05202,2020-01,osm_built_area,9823050.7347,-1829495.7743,3747955.915,upper
mura:Akita:05203,2020-01,osm_built_area,9579277.021,-1829495.7743,3747955.915,upper
mura:Akita:05204,2020-01,osm_built_area,17711249.3619,-1829495.7743,3747955.915,upper
mura:Akita:05209,2020-01,osm_built_area,7389182.0103,-1829495.7743,3747955.915,upper
mura:Akita:05212,2020-01,osm_built_area,5254922.9909,-1829495.7743,3747955.915,upper
mura:Akita:05213,2020-01,osm_built_area,6366111.0303,-1829495.7743,3747955.915,upper
mura:Aomori:02201,2020-01,osm_built_area,15116924.775,-1829495.7743,3747955.915,upper
mura:Aomori:02203,2020-01,osm_built_area,14648974.2447,-1829495.7743,3747955.915,upper
mura:Aomori:02208,2020-01,osm_built_area,4460109.8219,-1829495.7743,3747955.915,upper
mura:Akita:05201,2020-03,osm_built_area,19100354.5002,-1829495.7743,3747955.915,upper
mura:Akita:05202,2020-03,osm_built_area,9823050.7347,-1829495.7743,3747955.915,upper
mura:Akita:05203,2020-03,osm_built_area,9579277.021,-1829495.7743,3747955.915,upper
mura:Akita:05204,2020-03,osm_built_area,17711249.3619,-1829495.7743,3747955.915,upper
mura:Akita:05209,2020-03,osm_built_area,7389182.0103,-1829495.7743,3747955.915,upper
mura:Akita:05212,2020-03,osm_built_area,5254922.9909,-1829495.7743,3747955.915,upper
mura:Akita:05213,2020-03,osm_built_area,6366111.0303,-1829495.7743,3747955.915,upper
mura:Aomori:02201,2020-03,osm_built_area,15116924.775,-1829495.7743,3747955.915,upper
mura:Aomori:02203,2020-03,osm_built_area,14648974.2447,-1829495.7743,3747955.915,upper
mura:Aomori:02208,2020-03,osm_built_area,4460109.8219,-1829495.7743,3747955.915,upper
mura:Akita:05201,2020-02,osm_built_area,19100354.5002,-1829495.7743,3747955.915,upper
mura:Akita:05202,2020-02,osm_built_area,9823050.7347,-1829495.7743,3747955.915,upper
mura:Akita:05203,2020-02,osm_built_area,9579277.021,-1829495.7743,3747955.915,upper
mura:Akita:05204,2020-02,osm_built_area,17711249.3619,-1829495.7743,3747955.915,upper
mura:Akita:05209,2020-02,osm_built_area,7389182.0103,-1829495.7743,3747955.915,upper
mura:Akita:05212,2020-02,osm_built_area,5254922.9909,-1829495.7743,3747955.915,upper
mura:Akita:05213,2020-02,osm_built_area,6366111.0303,-1829495.7743,3747955.915,upper
mura:Aomori:02201,2020-02,osm_built_area,15116924.775,-1829495.7743,3747955.915,upper
mura:Aomori:02203,2020-02,osm_built_area,14648974.2447,-1829495.7743,3747955.915,upper
mura:Aomori:02208,2020-02,osm_built_area,4460109.8219,-1829495.7743,3747955.915,upper
mura:Akita:05201,2020-04,osm_built_area,19100354.5002,-1829495.7743,3747955.915,upper
mura:Akita:05202,2020-04,osm_built_area,9823050.7347,-1829495.7743,3747955.915,upper
mura:Akita:05203,2020-04,osm_built_area,9579277.021,-1829495.7743,3747955.915,upper
mura:Akita:05204,2020-04,osm_built_area,17711249.3619,-1829495.7743,3747955.915,upper
mura:Akita:05209,2020-04,osm_built_area,7389182.0103,-1829495.7743,3747955.915,upper
mura:Akita:05212,2020-04,osm_built_area,5254922.9909,-1829495.7743,3747955.915,upper
mura:Akita:05213,2020-04,osm_built_area,6366111.0303,-1829495.7743,3747955.915,upper
mura:Aomori:02201,2020-04,osm_built_area,15116924.775,-1829495.7743,3747955.915,upper
mura:Aomori:02203,2020-04,osm_built_area,14648974.2447,-1829495.7743,3747955.915,upper
mura:Aomori:02208,2020-04,osm_built_area,4460109.8219,-1829495.7743,3747955.915,upper
mura:Akita:05201,2020-06,osm_built_area,19100354.5002,-1829495.7743,3747955.915,upper
mura:Akita:05202,2020-06,osm_built_area,9823050.7347,-1829495.7743,3747955.915,upper
mura:Akita:05203,2020-06,osm_built_area,9579277.021,-1829495.7743,3747955.915,upper
mura:Akita:05204,2020-06,osm_built_area,17711249.3619,-1829495.7743,3747955.915,upper
mura:Akita:05209,2020-06,osm_built_area,7389182.0103,-1829495.7743,3747955.915,upper
mura:Akita:05212,2020-06,osm_built_area,5254922.9909,-1829495.7743,3747955.915,upper
mura:Akita:05213,2020-06,osm_built_area,6366111.0303,-1829495.7743,3747955.915,upper
mura:Aomori:02201,2020-06,osm_built_area,15116924.775,-1829495.7743,3747955.915,upper
mura:Aomori:02203,2020-06,osm_built_area,14648974.2447,-1829495.7743,3747955.915,upper
mura:Aomori:02208,2020-06,osm_built_area,4460109.8219,-1829495.7743,3747955.915,upper
mura:Akita:05209,2020-05,osm_built_area,7389182.0103,-1829495.7743,3747955.915,upper
mura:Akita:05203,2020-05,osm_built_area,9579277.021,-1829495.7743,3747955.915,upper
mura:Akita:05212,2020-05,osm_built_area,5254922.9909,-1829495.7743,3747955.915,upper
mura:Akita:05201,2020-05,osm_built_area,19100354.5002,-1829495.7743,3747955.915,upper
mura:Akita:05213,2020-05,osm_built_area,6366111.0303,-1829495.7743,3747955.915,upper
mura:Akita:05202,2020-05,osm_built_area,9823050.7347,-1829495.7743,3747955.915,upper
mura:Akita:05204,2020-05,osm_built_area,17711249.3619,-1829495.7743,3747955.915,upper
mura:Aomori:02201,2020-05,osm_built_area,15116924.775,-1829495.7743,3747955.915,upper
mura:Aomori:02208,2020-05,osm_built_area,4460109.8219,-1829495.7743,3747955.915,upper
mura:Aomori:02203,2020-05,osm_built_area,14648974.2447,-1829495.7743,3747955.915,upper
mura:Akita:05203,2020-07,osm_built_area,9579277.021,-1829495.7743,3747955.915,upper
mura:Akita:05209,2020-07,osm_built_area,7389182.0103,-1829495.7743,3747955.915,upper
mura:Aomori:02208,2020-07,osm_built_area,4460109.8219,-1829495.7743,3747955.915,upper
mura:Aomori:02203,2020-07,osm_built_area,14648974.2447,-1829495.7743,3747955.915,upper
mura:Aomori:02201,2020-07,osm_built_area,15116924.775,-1829495.7743,3747955.915,upper
mura:Akita:05201,2020-07,osm_built_area,19100354.5002,-1829495.7743,3747955.915,upper
mura:Akita:05202,2020-07,osm_built_area,9823050.7347,-1829495.7743,3747955.915,upper
mura:Akita:05213,2020-07,osm_built_area,6366111.0303,-1829495.7743,3747955.915,upper
mura:Akita:05204,2020-07,osm_built_area,17711249.3619,-1829495.7743,3747955.915,upper
mura:Akita:05212,2020-07,osm_built_area,5254922.9909,-1829495.7743,3747955.915,upper
mura:Akita:05201,2020-08,osm_built_area,19100354.5002,-1829495.7743,3747955.915,upper
mura:Akita:05202,2020-08,osm_built_area,9823050.7347,-1829495.7743,3747955.915,upper
mura:Akita:05203,2020-08,osm_built_area,9579277.021,-1829495.7743,3747955.915,upper
mura:Akita:05204,2020-08,osm_built_area,17711249.3619,-1829495.7743,3747955.915,upper
mura:Akita:05209,2020-08,osm_built_area,7389182.0103,-1829495.7743,3747955.915,upper
mura:Akita:05212,2020-08,osm_built_area,5254922.9909,-1829495.7743,3747955.915,upper
mura:Akita:05213,2020-08,osm_built_area,6366111.0303,-1829495.7743,3747955.915,upper
mura:Aomori:02201,2020-08,osm_built_area,15116924.775,-1829495.7743,3747955.915,upper
mura:Aomori:02203,2020-08,osm_built_area,14648974.2447,-1829495.7743,3747955.915,upper
mura:Aomori:02208,2020-08,osm_built_area,4460109.8219,-1829495.7743,3747955.915,upper
mura:Akita:05201,2020-09,osm_built_area,19100354.5002,-1829495.7743,3747955.915,upper
mura:Akita:05202,2020-09,osm_built_area,9823050.7347,-1829495.7743,3747955.915,upper
mura:Akita:05203,2020-09,osm_built_area,9579277.021,-1829495.7743,3747955.915,upper
mura:Akita:05204,2020-09,osm_built_area,17711249.3619,-1829495.7743,3747955.915,upper
mura:Akita:05209,2020-09,osm_built_area,7389182.0103,-1829495.7743,3747955.915,upper
mura:Akita:05212,2020-09,osm_built_area,5254922.9909,-1829495.7743,3747955.915,upper
mura:Akita:05213,2020-09,osm_built_area,6366111.0303,-1829495.7743,3747955.915,upper
mura:Aomori:02201,2020-09,osm_built_area,15116924.775,-1829495.7743,3747955.915,upper
mura:Aomori:02203,2020-09,osm_built_area,14648974.2447,-1829495.7743,3747955.915,upper
mura:Aomori:02208,2020-09,osm_built_area,4460109.8219,-1829495.7743,3747955.915,upper
mura:Akita:05203,2020-10,osm_built_area,9579277.021,-1829495.7743,3747955.915,upper
mura:Akita:05201,2020-10,osm_built_area,19100354.5002,-1829495.7743,3747955.915,upper
mura:Akita:05202,2020-10,osm_built_area,9823050.7347,-1829495.7743,3747955.915,upper
mura:Akita:05212,2020-10,osm_built_area,5254922.9909,-1829495.7743,3747955.915,upper
mura:Akita:05213,2020-10,osm_built_area,6366111.0303,-1829495.7743,3747955.915,upper
mura:Akita:05204,2020-10,osm_built_area,17711249.3619,-1829495.7743,3747955.915,upper
mura:Akita:05209,2020-10,osm_built_area,7389182.0103,-1829495.7743,3747955.915,upper
mura:Aomori:02208,2020-10,osm_built_area,4460109.8219,-1829495.7743,3747955.915,upper
mura:Aomori:02201,2020-10,osm_built_area,15116924.775,-1829495.7743,3747955.915,upper
mura:Aomori:02203,2020-10,osm_built_area,14648974.2447,-1829495.7743,3747955.915,upper
mura:Akita:05209,2020-11,osm_built_area,7389182.0103,-1829495.7743,3747955.915,upper
mura:Aomori:02201,2020-11,osm_built_area,15116924.775,-1829495.7743,3747955.915,upper
mura:Akita:05204,2020-11,osm_built_area,17711249.3619,-1829495.7743,3747955.915,upper
mura:Akita:05202,2020-11,osm_built_area,9823050.7347,-1829495.7743,3747955.915,upper
mura:Akita:05213,2020-11,osm_built_area,6366111.0303,-1829495.7743,3747955.915,upper
mura:Akita:05201,2020-11,osm_built_area,19100354.5002,-1829495.7743,3747955.915,upper
mura:Akita:05212,2020-11,osm_built_area,5254922.9909,-1829495.7743,3747955.915,upper
mura:Akita:05203,2020-11,osm_built_area,9579277.021,-1829495.7743,3747955.915,upper
mura:Aomori:02208,2020-11,osm_built_area,4460109.8219,-1829495.7743,3747955.915,upper
mura:Aomori:02203,2020-11,osm_built_area,14648974.2447,-1829495.7743,3747955.915,upper
mura:Akita:05201,2020-12,osm_built_area,19100354.5002,-1829495.7743,3747955.915,upper
mura:Akita:05202,2020-12,osm_built_area,9823050.7347,-1829495.7743,3747955.915,upper
mura:Akita:05203,2020-12,osm_built_area,9579277.021,-1829495.7743,3747955.915,upper
mura:Akita:05204,2020-12,osm_built_area,17711249.3619,-1829495.7743,3747955.915,upper
mura:Akita:05209,2020-12,osm_built_area,7389182.0103,-1829495.7743,3747955.915,upper
mura:Akita:05212,2020-12,osm_built_area,5254922.9909,-1829495.7743,3747955.915,upper
mura:Akita:05213,2020-12,osm_built_area,6366111.0303,-1829495.7743,3747955.915,upper
mura:Aomori:02201,2020-12,osm_built_area,15116924.775,-1829495.7743,3747955.915,upper
mura:Aomori:02203,2020-12,osm_built_area,14648974.2447,-1829495.7743,3747955.915,upper
mura:Aomori:02208,2020-12,osm_built_area,4460109.8219,-1829495.7743,3747955.915,upper
mura:Akita:05201,2021-01,osm_built_area,19100354.5002,-1829495.7743,3747955.915,upper
mura:Akita:05202,2021-01,osm_built_area,9823050.7347,-1829495.7743,3747955.915,upper
mura:Akita:05203,2021-01,osm_built_area,9579277.021,-1829495.7743,3747955.915,upper
mura:Akita:05204,2021-01,osm_built_area,17711249.3619,-1829495.7743,3747955.915,upper
mura:Akita:05209,2021-01,osm_built_area,7389182.0103,-1829495.7743,3747955.915,upper
mura:Akita:05212,2021-01,osm_built_area,5254922.9909,-1829495.7743,3747955.915,upper
mura:Akita:05213,2021-01,osm_built_area,6366111.0303,-1829495.7743,3747955.915,upper
mura:Aomori:02201,2021-01,osm_built_area,15116924.775,-1829495.7743,3747955.915,upper
mura:Aomori:02203,2021-01,osm_built_area,14648974.2447,-1829495.7743,3747955.915,upper
mura:Aomori:02208,2021-01,osm_built_area,4460109.8219,-1829495.7743,3747955.915,upper
mura:Akita:05201,2021-02,osm_built_area,19100354.5002,-1829495.7743,3747955.915,upper
mura:Akita:05202,2021-02,osm_built_area,9823050.7347,-1829495.7743,3747955.915,upper
mura:Akita:05203,2021-02,osm_built_area,9579277.021,-1829495.7743,3747955.915,upper
mura:Akita:05204,2021-02,osm_built_area,17711249.3619,-1829495.7743,3747955.915,upper
mura:Akita:05209,2021-02,osm_built_area,7389182.0103,-1829495.7743,3747955.915,upper
mura:Akita:05212,2021-02,osm_built_area,5254922.9909,-1829495.7743,3747955.915,upper
mura:Akita:05213,2021-02,osm_built_area,6366111.0303,-1829495.7743,3747955.915,upper
mura:Aomori:02201,2021-02,osm_built_area,15116924.775,-1829495.7743,3747955.915,upper
mura:Aomori:02203,2021-02,osm_built_area,14648974.2447,-1829495.7743,3747955.915,upper
mura:Aomori:02208,2021-02,osm_built_area,4460109.8219,-1829495.7743,3747955.915,upper
mura:Akita:05201,2021-03,osm_built_area,19100354.5002,-1829495.7743,3747955.915,upper
mura:Akita:05202,2021-03,osm_built_area,9823050.7347,-1829495.7743,3747955.915,upper
mura:Akita:05203,2021-03,osm_built_area,9579277.021,-1829495.7743,3747955.915,upper
mura:Akita:05204,2021-03,osm_built_area,17711249.3619,-1829495.7743,3747955.915,upper
mura:Akita:05209,2021-03,osm_built_area,7389182.0103,-1829495.7743,3747955.915,upper
mura:Akita:05212,2021-03,osm_built_area,5254922.9909,-1829495.7743,3747955.915,upper
mura:Akita:05213,2021-03,osm_built_area,6366111.0303,-1829495.7743,3747955.915,upper
mura:Aomori:02201,2021-03,osm_built_area,15116924.775,-1829495.7743,3747955.915,upper
mura:Aomori:02203,2021-03,osm_built_area,14648974.2447,-1829495.7743,3747955.915,upper
mura:Aomori:02208,2021-03,osm_built_area,4460109.8219,-1829495.7743,3747955.915,upper
mura:Akita:05201,2021-04,osm_built_area,19100354.5002,-1829495.7743,3747955.915,upper
mura:Akita:05202,2021-04,osm_built_area,9823050.7347,-1829495.7743,3747955.915,upper
mura:Akita:05203,2021-04,osm_built_area,9579277.021,-1829495.7743,3747955.915,upper
mura:Akita:05204,2021-04,osm_built_area,17711249.3619,-1829495.7743,3747955.915,upper
mura:Akita:05209,2021-04,osm_built_area,7389182.0103,-1829495.7743,3747955.915,upper
mura:Akita:05212,2021-04,osm_built_area,5254922.9909,-1829495.7743,3747955.915,upper
mura:Akita:05213,2021-04,osm_built_area,6366111.0303,-1829495.7743,3747955.915,upper
mura:Aomori:02201,2021-04,osm_built_area,15116924.775,-1829495.7743,3747955.915,upper
mura:Aomori:02203,2021-04,osm_built_area,14648974.2447,-1829495.7743,3747955.915,upper
mura:Aomori:02208,2021-04,osm_built_area,4460109.8219,-1829495.7743,3747955.915,upper
mura:Akita:05201,2021-05,osm_built_area,19100354.5002,-1829495.7743,3747955.915,upper
mura:Akita:05202,2021-05,osm_built_area,9823050.7347,-1829495.7743,3747955.915,upper
mura:Akita:05203,2021-05,osm_built_area,9579277.021,-1829495.7743,3747955.915,upper
mura:Akita:05204,2021-05,osm_built_area,17711249.3619,-1829495.7743,3747955.915,upper
mura:Akita:05209,2021-05,osm_built_area,7389182.0103,-1829495.7743,3747955.915,upper
mura:Akita:05212,2021-05,osm_built_area,5254922.9909,-1829495.7743,3747955.915,upper
mura:Akita:05213,2021-05,osm_built_area,6366111.0303,-1829495.7743,3747955.915,upper
mura:Aomori:02201,2021-05,osm_built_area,15116924.775,-1829495.7743,3747955.915,upper
mura:Aomori:02203,2021-05,osm_built_area,14648974.2447,-1829495.7743,3747955.915,upper
mura:Aomori:02208,2021-05,osm_built_area,4460109.8219,-1829495.7743,3747955.915,upper
mura:Akita:05201,2021-07,osm_built_area,19100354.5002,-1829495.7743,3747955.915,upper
mura:Akita:05202,2021-07,osm_built_area,9823050.7347,-1829495.7743,3747955.915,upper
mura:Akita:05203,2021-07,osm_built_area,9579277.021,-1829495.7743,3747955.915,upper
mura:Akita:05204,2021-07,osm_built_area,17711249.3619,-1829495.7743,3747955.915,upper
mura:Akita:05209,2021-07,osm_built_area,7389182.0103,-1829495.7743,3747955.915,upper
mura:Akita:05212,2021-07,osm_built_area,5254922.9909,-1829495.7743,3747955.915,upper
mura:Akita:05213,2021-07,osm_built_area,6366111.0303,-1829495.7743,3747955.915,upper
mura:Aomori:02201,2021-07,osm_built_area,15116924.775,-1829495.7743,3747955.915,upper
mura:Aomori:02203,2021-07,osm_built_area,14648974.2447,-1829495.7743,3747955.915,upper
mura:Aomori:02208,2021-07,osm_built_area,4460109.8219,-1829495.7743,3747955.915,upper
mura:Akita:05201,2021-06,osm_built_area,19100354.5002,-1829495.7743,3747955.915,upper
mura:Akita:05202,2021-06,osm_built_area,9823050.7347,-1829495.7743,3747955.915,upper
mura:Akita:05203,2021-06,osm_built_area,9579277.021,-1829495.7743,3747955.915,upper
mura:Akita:05204,2021-06,osm_built_area,17711249.3619,-1829495.7743,3747955.915,upper
mura:Akita:05209,2021-06,osm_built_area,7389182.0103,-1829495.7743,3747955.915,upper
mura:Akita:05212,2021-06,osm_built_area,5254922.9909,-1829495.7743,3747955.915,upper
mura:Akita:05213,2021-06,osm_built_area,6366111.0303,-1829495.7743,3747955.915,upper
mura:Aomori:02201,2021-06,osm_built_area,15116924.775,-1829495.7743,3747955.915,upper
mura:Aomori:02203,2021-06,osm_built_area,14648974.2447,-1829495.7743,3747955.915,upper
mura:Aomori:02208,2021-06,osm_built_area,4460109.8219,-1829495.7743,3747955.915,upper
mura:Akita:05201,2021-08,osm_built_area,19100354.5002,-1829495.7743,3747955.915,upper
mura:Akita:05202,2021-08,osm_built_area,9823050.7347,-1829495.7743,3747955.915,upper
mura:Akita:05203,2021-08,osm_built_area,9579277.021,-1829495.7743,3747955.915,upper
mura:Akita:05204,2021-08,osm_built_area,17711249.3619,-1829495.7743,3747955.915,upper
mura:Akita:05209,2021-08,osm_built_area,7389182.0103,-1829495.7743,3747955.915,upper
mura:Akita:05212,2021-08,osm_built_area,5254922.9909,-1829495.7743,3747955.915,upper
mura:Akita:05213,2021-08,osm_built_area,6366111.0303,-1829495.7743,3747955.915,upper
mura:Aomori:02201,2021-08,osm_built_area,15116924.775,-1829495.7743,3747955.915,upper
mura:Aomori:02203,2021-08,osm_built_area,14648974.2447,-1829495.7743,3747955.915,upper
mura:Aomori:02208,2021-08,osm_built_area,4460109.8219,-1829495.7743,3747955.915,upper
mura:Akita:05201,2021-10,osm_built_area,19100354.5002,-1829495.7743,3747955.915,upper
mura:Akita:05202,2021-10,osm_built_area,9823050.7347,-1829495.7743,3747955.915,upper
mura:Akita:05203,2021-10,osm_built_area,9579277.021,-1829495.7743,3747955.915,upper
mura:Akita:05204,2021-10,osm_built_area,17711249.3619,-1829495.7743,3747955.915,upper
mura:Akita:05209,2021-10,osm_built_area,7389182.0103,-1829495.7743,3747955.915,upper
mura:Akita:05212,2021-10,osm_built_area,5254922.9909,-1829495.7743,3747955.915,upper
mura:Akita:05213,2021-10,osm_built_area,6366111.0303,-1829495.7743,3747955.915,upper
mura:Aomori:02201,2021-10,osm_built_area,15116924.775,-1829495.7743,3747955.915,upper
mura:Aomori:02203,2021-10,osm_built_area,14648974.2447,-1829495.7743,3747955.915,upper
mura:Aomori:02208,2021-10,osm_built_area,4460109.8219,-1829495.7743,3747955.915,upper
mura:Akita:05201,2021-09,osm_built_area,19100354.5002,-1829495.7743,3747955.915,upper
mura:Akita:05202,2021-09,osm_built_area,9823050.7347,-1829495.7743,3747955.915,upper
mura:Akita:05203,2021-09,osm_built_area,9579277.021,-1829495.7743,3747955.915,upper
mura:Akita:05204,2021-09,osm_built_area,17711249.3619,-1829495.7743,3747955.915,upper
mura:Akita:05209,2021-09,osm_built_area,7389182.0103,-1829495.7743,3747955.915,upper
mura:Akita:05212,2021-09,osm_built_area,5254922.9909,-1829495.7743,3747955.915,upper
mura:Akita:05213,2021-09,osm_built_area,6366111.0303,-1829495.7743,3747955.915,upper
mura:Aomori:02201,2021-09,osm_built_area,15116924.775,-1829495.7743,3747955.915,upper
mura:Aomori:02203,2021-09,osm_built_area,14648974.2447,-1829495.7743,3747955.915,upper
mura:Aomori:02208,2021-09,osm_built_area,4460109.8219,-1829495.7743,3747955.915,upper
mura:Akita:05201,2021-11,osm_built_area,19100354.5002,-1829495.7743,3747955.915,upper
mura:Akita:05202,2021-11,osm_built_area,9823050.7347,-1829495.7743,3747955.915,upper
mura:Akita:05203,2021-11,osm_built_area,9579277.021,-1829495.7743,3747955.915,upper
mura:Akita:05204,2021-11,osm_built_area,17711249.3619,-1829495.7743,3747955.915,upper
mura:Akita:05209,2021-11,osm_built_area,7389182.0103,-1829495.7743,3747955.915,upper
mura:Akita:05212,2021-11,osm_built_area,5254922.9909,-1829495.7743,3747955.915,upper
mura:Akita:05213,2021-11,osm_built_area,6366111.0303,-1829495.7743,3747955.915,upper
mura:Aomori:02201,2021-11,osm_built_area,15116924.775,-1829495.7743,3747955.915,upper
mura:Aomori:02203,2021-11,osm_built_area,14648974.2447,-1829495.7743,3747955.915,upper
mura:Aomori:02208,2021-11,osm_built_area,4460109.8219,-1829495.7743,3747955.915,upper
mura:Akita:05201,2021-12,osm_built_area,19100354.5002,-1829495.7743,3747955.915,upper
